periodo,zona_origen,zona_destino,car_opeak,car_peak,tm_opeak,tm_peak
4,a86,a67,23.4189,26.0004,35.1258,38.9951
4,a86,a68,26.1024,28.9778,39.1502,43.4608
4,a86,a69,21.0724,23.3935,31.6062,35.086
4,a86,a7,20.3516,22.5873,30.5173,33.8712
4,a86,a70,19.9191,22.1154,29.8763,33.1679
4,a86,a71,23.5154,26.1041,35.2709,39.1527
4,a86,a72,24.1952,23.9746,36.2874,35.96
4,a86,a73,21.7465,24.1293,32.6118,36.1898
4,a86,a74,21.9663,21.4691,32.9447,32.2017
4,a86,a75,16.0908,17.8641,24.135,26.7931
4,a86,a76,19.4535,21.5979,29.18,32.3944
4,a86,a77,19.6384,19.5249,29.4535,29.285
4,a86,a78,23.1361,22.9647,34.6968,34.4448
4,a86,a79,22.6315,25.1243,33.9469,37.6844
4,a86,a8,20.3621,22.6044,30.5374,33.8989
4,a86,a80,23.6033,26.2031,35.4012,39.2987
4,a86,a81,27.9097,27.7594,41.8592,41.6372
4,a86,a82,30.2099,29.153,45.3087,43.7281
4,a86,a83,11.708,12.9992,17.5575,19.4921
4,a86,a84,41.4315,45.7272,61.9423,68.4942
4,a86,a85,7.31979,8.13059,10.9752,12.1881
4,a86,a86,5.49069,6.08145,8.21587,9.1064
4,a86,a87,5.48244,6.06585,8.20766,9.09085
4,a86,a88,6.2878,6.9773,9.41976,10.4538
4,a86,a89,6.25576,6.94326,9.37739,10.4083
4,a86,a9,16.2507,18.0254,24.3592,27.0258
4,a86,a90,8.05688,8.9469,12.0826,13.4155
4,a86,a91,9.71631,9.34894,14.5683,14.0218
4,a86,a92,12.6664,14.0601,18.9885,21.0777
4,a86,a93,10.739,11.9233,16.1025,17.8768
4,a86,a94,6.21082,6.90134,9.31533,10.3473
4,a86,a95,7.22964,8.02404,10.836,12.0271
4,a86,a96,5.45066,6.05979,8.17585,9.08475
4,a86,a97,6.04455,6.71245,9.06252,10.0624
4,a86,a98,9.65758,10.6977,14.4697,16.0392
4,a86,a99,10.238,11.3527,15.3466,17.0232
4,a87,a1,28.359,31.74,42.5265,47.6076
4,a87,a10,19.8018,22.1711,61.9672,71.4796
4,a87,a100,14.23,15.9373,21.3349,23.8948
4,a87,a101,9.96124,11.1506,61.9672,71.4796
4,a87,a102,8.28304,9.28242,12.4165,13.9118
4,a87,a103,8.60336,9.6208,61.9672,71.4796
4,a87,a104,12.4998,14.0048,18.7426,20.9967
4,a87,a105,14.8033,16.5826,22.1957,24.8621
4,a87,a106,11.1826,12.528,61.9672,71.4796
4,a87,a107,14.241,15.9567,21.3611,23.9312
4,a87,a108,14.516,16.2578,61.9672,71.4796
4,a87,a109,16.247,18.1984,24.3658,27.2915
4,a87,a11,16.2723,18.2345,61.9672,71.4796
4,a87,a110,19.4876,21.8188,29.2223,32.7217
4,a87,a111,16.6922,18.6973,25.0355,28.0418
4,a87,a112,19.4463,21.7799,29.1668,32.6668
4,a87,a113,71.5407,80.086,107.287,120.122
4,a87,a114,100.283,112.223,150.362,168.312
4,a87,a115,43.9973,49.2692,65.9871,73.8979
4,a87,a116,44.7373,50.1031,67.1007,75.1501
4,a87,a117,99.71,95.7462,149.574,143.625
4,a87,a118,45.0607,44.1524,67.5826,66.2267
4,a87,a119,50.9423,48.467,76.4076,72.6999
4,a87,a12,25.7153,28.7877,61.9672,71.4796
4,a87,a120,36.4881,35.0916,54.7154,52.6382
4,a87,a121,52.5149,58.8027,78.7617,88.1992
4,a87,a122,26.3615,29.5314,39.5378,44.2889
4,a87,a123,23.6793,26.524,35.5145,39.7793
4,a87,a124,27.4575,30.7532,41.1826,46.1252
4,a87,a125,32.8165,36.7518,49.22,55.1237
4,a87,a126,55.0298,61.6295,82.5426,92.4438
4,a87,a127,81.1291,90.8374,121.683,136.257
4,a87,a13,23.86,26.7152,61.9672,71.4796
4,a87,a14,20.1482,22.5667,61.9672,71.4796
4,a87,a15,16.4342,18.41,61.9672,71.4796
4,a87,a16,14.0051,15.6945,61.9672,71.4796
4,a87,a17,12.3395,13.8291,61.9672,71.4796
4,a87,a18,24.2523,27.1489,36.3691,40.7197
4,a87,a19,20.2886,22.7242,61.9672,71.4796
4,a87,a2,29.3071,32.4814,43.8001,48.7135
4,a87,a20,17.1029,19.1666,61.9672,71.4796
4,a87,a21,14.3681,16.102,61.9672,71.4796
4,a87,a22,26.5644,29.7368,61.9672,71.4796
4,a87,a23,24.3409,27.266,61.9672,71.4796
4,a87,a24,20.3547,22.8056,61.9672,71.4796
4,a87,a25,17.976,20.1389,61.9672,71.4796
4,a87,a26,14.8898,16.6846,22.3335,25.0216
4,a87,a27,11.2381,12.5826,16.8527,18.8709
4,a87,a28,10.6054,10.3582,15.8985,15.5351
4,a87,a29,14.3322,14.0696,21.4851,21.1022
4,a87,a3,35.4665,39.9017,53.273,59.8449
4,a87,a30,11.2822,10.8188,61.9672,71.4796
4,a87,a31,14.2179,14.0329,61.9672,71.4796
4,a87,a32,9.1829,10.292,61.9672,71.4796
4,a87,a33,12.137,13.5939,61.9672,71.4796
4,a87,a34,14.1311,15.8311,61.9672,71.4796
4,a87,a35,10.9547,12.266,61.9672,71.4796
4,a87,a36,13.9574,15.6321,61.9672,71.4796
4,a87,a37,16.9165,18.9413,61.9672,71.4796
4,a87,a38,13.4783,15.1022,61.9672,71.4796
4,a87,a39,14.9857,16.7894,61.9672,71.4796
4,a87,a4,26.9941,30.2391,40.4866,45.3508
4,a87,a40,16.5585,18.5499,61.9672,71.4796
4,a87,a41,17.1641,17.2709,61.9672,71.4796
4,a87,a42,17.4875,19.5943,26.2308,29.3868
4,a87,a43,20.3882,22.8346,61.9672,71.4796
4,a87,a44,19.1565,21.4558,61.9672,71.4796
4,a87,a45,17.0346,16.7269,25.5448,25.0889
4,a87,a46,19.2307,18.8846,28.8369,28.3252
4,a87,a47,24.8158,23.4587,37.2136,35.187
4,a87,a48,17.3903,16.6002,61.9672,71.4796
4,a87,a49,17.5545,17.6359,61.9672,71.4796
4,a87,a5,26.0327,29.1533,61.9672,71.4796
4,a87,a50,19.177,19.036,28.7555,28.5516
4,a87,a51,24.5696,23.6226,61.9672,71.4796
4,a87,a52,27.2616,26.268,40.8842,39.4007
4,a87,a53,29.9267,29.1429,44.8838,43.712
4,a87,a54,31.4529,30.5673,47.1717,45.8501
4,a87,a55,21.6381,19.1035,31.2643,28.6536
4,a87,a56,37.161,34.9597,55.7146,52.4388
4,a87,a57,21.4372,21.3333,61.9672,71.4796
4,a87,a58,21.8521,24.4749,32.7749,36.7083
4,a87,a59,32.7114,31.0918,48.9691,46.6371
4,a87,a6,24.4107,27.3365,36.6103,41.0001
4,a87,a60,19.3123,21.6267,61.9672,71.4796
4,a87,a61,22.4888,25.1869,33.7299,37.7769
4,a87,a62,24.3291,27.2504,36.4917,40.8725
4,a87,a63,27.5276,27.1244,41.2826,40.6849
4,a87,a64,21.9836,24.62,61.9672,71.4796
4,a87,a65,22.9962,25.7556,34.4918,38.6307
4,a87,a66,29.2089,32.7206,43.8121,49.0761
4,a87,a67,24.3016,27.2233,36.4503,40.8298
4,a87,a68,24.6943,27.6637,37.0397,41.4906
4,a87,a69,22.2738,24.9497,33.4084,37.4206
4,a87,a7,22.2242,24.8865,61.9672,71.4796
4,a87,a70,20.028,22.4359,30.0396,33.6489
4,a87,a71,23.632,26.472,35.4476,39.7055
4,a87,a72,24.7413,24.464,37.1055,36.6944
4,a87,a73,21.8127,24.4207,32.7114,36.6273
4,a87,a74,22.3327,21.8857,33.4933,32.8267
4,a87,a75,16.3881,18.3583,61.9672,71.4796
4,a87,a76,22.0314,22.0304,33.0412,33.0434
4,a87,a77,20.7526,20.5759,61.9672,71.4796
4,a87,a78,23.5055,23.2567,35.25,34.8831
4,a87,a79,22.8557,25.6019,34.2835,38.401
4,a87,a8,22.3313,25.0117,61.9672,71.4796
4,a87,a80,22.5295,25.234,61.9672,71.4796
4,a87,a81,28.2752,28.0521,42.4064,42.0765
4,a87,a82,30.6448,29.5147,45.9601,44.2708
4,a87,a83,13.2494,14.8363,19.8664,22.2473
4,a87,a84,42.4159,47.1596,63.3989,70.6606
4,a87,a85,9.63597,10.7894,14.4444,16.1749
4,a87,a86,5.40629,6.05901,8.10717,9.084
4,a87,a87,5.46121,6.07056,43.0419,49.6491
4,a87,a88,5.45277,6.08302,61.9672,71.4796
4,a87,a89,5.41674,6.06244,61.9672,71.4796
4,a87,a9,18.072,20.2426,27.1033,30.3577
4,a87,a90,6.51871,7.30662,61.9672,71.4796
4,a87,a91,5.75697,6.45147,8.63469,9.67453
4,a87,a92,11.8186,13.2439,61.9672,71.4796
4,a87,a93,11.9948,13.4394,61.9672,71.4796
4,a87,a94,7.1189,7.97988,61.9672,71.4796
4,a87,a95,9.77187,10.9445,61.9672,71.4796
4,a87,a96,6.4137,7.19162,61.9672,71.4796
4,a87,a97,6.31242,7.07769,61.9672,71.4796
4,a87,a98,10.134,11.3508,15.1965,17.0208
4,a87,a99,10.6784,11.9502,16.0083,17.9196
4,a88,a1,28.5478,31.665,42.8101,47.4961
4,a88,a10,19.7472,21.9138,95.5547,70.8856
4,a88,a100,13.8773,15.3994,20.8039,23.0879
4,a88,a101,9.53406,10.5581,95.5552,70.886
4,a88,a102,7.69027,8.53311,11.5222,12.7866
4,a88,a103,6.91093,7.66967,46.2722,34.3262
4,a88,a104,11.6382,12.9221,17.4499,19.3732
4,a88,a105,14.0063,15.5489,21,23.3119
4,a88,a106,11.0886,10.9973,95.5528,70.8843
4,a88,a107,14.6118,14.3144,21.912,21.4695
4,a88,a108,12.5796,13.9661,95.5561,70.8867
4,a88,a109,15.8365,17.5792,23.7506,26.3638
4,a88,a11,16.5542,18.3846,95.5406,70.8752
4,a88,a110,19.0207,21.1071,28.524,31.6557
4,a88,a111,16.7455,18.5872,25.1149,27.8772
4,a88,a112,19.4284,21.5638,29.1398,32.3433
4,a88,a113,72.0735,79.9663,108.09,119.945
4,a88,a114,104.235,115.629,156.305,173.426
4,a88,a115,43.9336,48.7612,65.8942,73.1374
4,a88,a116,45.0802,50.0372,67.6164,75.0525
4,a88,a117,95.017,94.0146,142.536,141.031
4,a88,a118,43.5958,41.9647,65.3872,62.946
4,a88,a119,49.487,46.6054,74.2264,69.9079
4,a88,a12,25.8097,28.6349,95.5204,70.8602
4,a88,a120,30.9342,29.613,46.3857,44.4206
4,a88,a121,53.2537,59.0995,79.872,88.6458
4,a88,a122,24.0611,26.7182,36.0905,40.0708
4,a88,a123,21.3327,23.684,31.9967,35.521
4,a88,a124,25.1772,27.9483,37.7635,41.9192
4,a88,a125,30.5528,33.9128,45.8263,50.8664
4,a88,a126,55.288,61.3644,82.9298,92.0468
4,a88,a127,82.0664,91.07,123.092,136.608
4,a88,a13,23.9066,26.5264,91.2661,67.7042
4,a88,a14,20.124,22.337,70.3044,52.1542
4,a88,a15,16.3671,18.1698,78.6001,58.3082
4,a88,a16,13.9347,15.4735,89.6972,66.5403
4,a88,a17,12.1318,13.4723,95.5441,70.8778
4,a88,a18,24.2785,26.9333,36.4082,40.3973
4,a88,a19,20.3013,22.5343,95.546,70.8792
4,a88,a2,29.5245,32.4057,44.1151,48.6013
4,a88,a20,17.0612,18.9458,95.5419,70.8762
4,a88,a21,13.7633,15.2824,95.5384,70.8736
4,a88,a22,26.7071,29.6291,93.0835,69.0524
4,a88,a23,24.4549,27.1469,85.6357,63.5274
4,a88,a24,20.3371,22.5793,71.4603,53.0116
4,a88,a25,17.71,19.66,82.5084,61.2075
4,a88,a26,14.761,16.3878,22.138,24.5764
4,a88,a27,11.4124,12.663,17.1147,18.9925
4,a88,a28,8.67579,9.63219,13.0123,14.4457
4,a88,a29,11.8542,13.1601,17.7798,19.7375
4,a88,a3,35.7028,39.8273,53.6371,59.7343
4,a88,a30,8.43026,9.36682,95.473,70.825
4,a88,a31,11.0736,12.298,95.5312,70.8682
4,a88,a32,7.17117,7.96509,95.5554,70.8862
4,a88,a33,10.47,11.6242,51.0421,37.8647
4,a88,a34,11.9713,13.2942,70.3512,52.1889
4,a88,a35,8.94862,9.9396,95.5299,70.8672
4,a88,a36,13.0999,13.0717,95.5113,70.8535
4,a88,a37,15.0888,16.7467,83.1667,61.6958
4,a88,a38,11.9416,11.8391,95.5289,70.8665
4,a88,a39,13.5983,15.099,84.5457,62.7188
4,a88,a4,26.3571,29.2624,39.5314,43.8859
4,a88,a40,14.1775,15.7413,67.4071,50.0048
4,a88,a41,15.7167,15.3562,95.5264,70.8647
4,a88,a42,18.2201,18.181,27.3222,27.2681
4,a88,a43,17.5967,19.5353,95.5243,70.8631
4,a88,a44,16.5282,18.3497,73.0886,54.2196
4,a88,a45,15.2695,16.9505,22.9037,25.4244
4,a88,a46,19.4565,19.1758,29.177,28.7624
4,a88,a47,24.7932,23.7239,37.1815,35.585
4,a88,a48,15.0472,14.7755,95.4737,70.8256
4,a88,a49,14.4652,16.0561,73.7068,54.6781
4,a88,a5,25.4435,28.2378,72.9138,54.0899
4,a88,a50,16.0223,17.7863,24.0321,26.6772
4,a88,a51,21.4491,20.7506,55.0867,40.8652
4,a88,a52,24.2882,23.5648,36.426,35.3462
4,a88,a53,26.8089,26.2711,40.2087,39.4045
4,a88,a54,28.3979,27.7839,42.5901,41.6754
4,a88,a55,15.8512,17.4206,23.6971,26.1296
4,a88,a56,34.3561,32.8096,51.508,49.2136
4,a88,a57,19.0581,18.9075,94.0106,69.7402
4,a88,a58,19.4297,21.571,29.1442,32.3541
4,a88,a59,29.5993,28.2202,44.3012,42.3301
4,a88,a6,25.0802,27.8344,37.6148,41.7477
4,a88,a60,16.9885,18.8566,91.4977,67.876
4,a88,a61,20.2806,22.5097,30.4179,33.7621
4,a88,a62,21.8587,24.2649,32.787,36.3954
4,a88,a63,24.8415,24.3311,37.2553,36.4956
4,a88,a64,19.8819,22.0695,84.7449,62.8666
4,a88,a65,20.6984,22.9761,31.0466,34.4627
4,a88,a66,29.3389,32.5695,44.0061,48.8501
4,a88,a67,24.3345,27.014,36.4989,40.5165
4,a88,a68,21.0521,23.3702,31.5752,35.0508
4,a88,a69,21.8515,24.2542,32.7736,36.3778
4,a88,a7,21.7717,24.1635,86.0923,63.8661
4,a88,a70,18.7596,20.8284,28.1388,31.2394
4,a88,a71,24.902,24.3868,37.3475,36.5788
4,a88,a72,23.3356,22.5979,34.9988,33.896
4,a88,a73,20.3524,22.581,30.5213,33.8685
4,a88,a74,20.8908,19.969,31.3322,29.9525
4,a88,a75,15.7446,17.4794,95.5545,70.8855
4,a88,a76,20.9061,20.7411,31.3552,31.1102
4,a88,a77,19.6552,18.9182,95.5421,70.8763
4,a88,a78,22.0781,21.4161,33.1104,32.123
4,a88,a79,21.3991,23.7551,32.0987,35.6316
4,a88,a8,21.4243,23.7822,95.5522,70.8838
4,a88,a80,20.4125,22.6601,91.1559,67.6225
4,a88,a81,26.8614,26.2027,40.2874,39.3031
4,a88,a82,28.6227,27.647,42.9289,41.4696
4,a88,a83,16.1404,17.9104,24.2016,26.8583
4,a88,a84,44.9024,49.596,67.1982,74.3444
4,a88,a85,11.5091,12.7709,17.2533,19.147
4,a88,a86,5.46323,6.06137,8.18844,9.08636
4,a88,a87,5.49195,6.06304,95.5589,70.8888
4,a88,a88,5.4718,6.06764,52.325,38.8165
4,a88,a89,5.63592,6.24137,91.8583,68.1436
4,a88,a9,18.0214,19.9991,27.0242,29.9922
4,a88,a90,5.73316,6.35771,95.5574,70.8876
4,a88,a91,6.80397,7.54022,10.1952,11.3045
4,a88,a92,13.137,14.5875,89.7264,66.562
4,a88,a93,10.9756,12.1845,70.4645,52.2729
4,a88,a94,7.39297,8.20963,83.6353,62.0434
4,a88,a95,9.56032,10.6025,93.671,69.4883
4,a88,a96,5.6674,6.29096,79.417,58.9142
4,a88,a97,5.45428,6.05767,35.3874,26.2516
4,a88,a98,9.31323,10.306,13.9502,15.4531
4,a88,a99,10.1879,11.2772,15.2627,16.9103
4,a89,a1,36.0091,34.1631,53.9901,51.245
4,a89,a10,25.5345,24.237,72.5907,72.3422
4,a89,a100,19.8464,18.8307,29.7491,28.2383
4,a89,a101,14.4832,13.6881,72.7141,72.4652
4,a89,a102,12.0743,11.438,18.0853,17.1485
4,a89,a103,10.8457,10.292,37.9485,37.8186
4,a89,a104,16.4947,15.6575,24.7283,23.4795
4,a89,a105,19.5264,18.5386,29.2747,27.7995
4,a89,a106,13.2002,12.5289,60.4175,60.2106
4,a89,a107,16.7417,15.8989,25.1086,23.8474
4,a89,a108,15.816,15.0146,72.7071,72.4582
4,a89,a109,21.077,20.0093,31.605,30.0109
4,a89,a11,22.0582,20.939,66.4646,66.237
4,a89,a110,24.4485,23.2158,36.6649,34.8214
4,a89,a111,22.0436,20.9328,33.0589,31.3973
4,a89,a112,25.7729,24.4763,38.6543,36.7137
4,a89,a113,86.8461,82.4559,130.242,123.682
4,a89,a114,123.067,116.853,184.561,175.272
4,a89,a115,53.9789,51.273,80.9627,76.9076
4,a89,a116,55.6212,52.8258,83.4221,79.2366
4,a89,a117,100.533,95.5229,150.821,143.296
4,a89,a118,46.3808,44.0528,69.566,66.0788
4,a89,a119,50.6046,48.0704,75.905,72.1057
4,a89,a12,32.825,31.1493,62.1053,61.8926
4,a89,a120,36.2082,34.37,54.2991,51.5563
4,a89,a121,64.5686,61.3185,96.8401,91.9764
4,a89,a122,28.8157,27.3261,43.1919,40.9835
4,a89,a123,25.5538,24.2577,38.3168,36.3826
4,a89,a124,30.0546,28.5395,45.0729,42.8069
4,a89,a125,36.3505,34.5074,54.5103,51.7592
4,a89,a126,67.3881,64.0023,101.075,96.0048
4,a89,a127,98.0316,93.105,147.041,139.664
4,a89,a13,30.7292,29.1555,72.7029,72.4539
4,a89,a14,26.266,24.9337,57.6477,57.4503
4,a89,a15,21.8797,20.7642,30.3451,30.2412
4,a89,a16,19.0386,18.0669,57.521,57.3241
4,a89,a17,16.7018,15.8516,71.05,70.8068
4,a89,a18,31.1462,29.5484,46.6966,44.3213
4,a89,a19,26.4805,25.1402,72.7055,72.4566
4,a89,a2,37.5306,34.9589,55.9239,52.4325
4,a89,a20,22.6953,21.5408,72.5477,72.2993
4,a89,a21,18.3169,17.3867,70.4354,70.1942
4,a89,a22,33.934,32.1972,58.3986,58.1987
4,a89,a23,30.9347,29.3737,58.8772,58.6756
4,a89,a24,26.5238,25.1821,46.3822,46.2234
4,a89,a25,23.266,22.0863,65.168,64.9448
4,a89,a26,20.076,19.055,30.1013,28.579
4,a89,a27,10.7984,10.2413,16.1881,15.3615
4,a89,a28,7.68633,7.29325,11.5243,10.9393
4,a89,a29,11.0004,10.4263,16.4868,15.6383
4,a89,a3,44.1562,42.3801,66.4556,63.5645
4,a89,a30,8.14797,7.72583,5.98029,5.95982
4,a89,a31,11.1868,10.6082,71.6365,71.3912
4,a89,a32,7.23123,6.85455,72.7125,72.4635
4,a89,a33,11.4215,10.8363,60.2962,60.0897
4,a89,a34,13.3426,12.6618,67.945,67.7123
4,a89,a35,10.6988,10.1427,66.4658,66.2382
4,a89,a36,13.9704,13.257,67.7167,67.4849
4,a89,a37,17.7733,16.8632,55.7815,55.5905
4,a89,a38,13.1739,12.501,72.6995,72.4505
4,a89,a39,16.6635,15.8153,59.7038,59.4993
4,a89,a4,34.8635,33.1219,52.2898,49.677
4,a89,a40,17.0056,16.1471,68.5232,68.2885
4,a89,a41,17.5459,16.6553,43.7767,43.6268
4,a89,a42,20.8038,19.7504,31.1954,29.6224
4,a89,a43,21.9772,20.8583,47.6112,47.4482
4,a89,a44,19.8468,18.843,40.7076,40.5682
4,a89,a45,15.0052,14.2473,22.5036,21.3708
4,a89,a46,17.188,16.3159,25.7749,24.4734
4,a89,a47,22.6448,21.5022,33.9615,32.253
4,a89,a48,14.1376,13.4231,15.4671,15.4142
4,a89,a49,15.1011,14.3292,59.2965,59.0935
4,a89,a5,33.6874,31.9842,64.7797,64.5578
4,a89,a50,16.93,16.0691,25.3864,24.1027
4,a89,a51,20.2367,19.2143,23.61,23.5292
4,a89,a52,23.6563,22.4649,35.4795,33.697
4,a89,a53,26.8536,25.5068,40.2768,38.2589
4,a89,a54,28.1422,26.7257,42.2085,40.0887
4,a89,a55,20.0739,16.0299,28.5103,24.0445
4,a89,a56,32.1186,30.4718,48.1561,45.7074
4,a89,a57,19.0589,18.098,69.8526,69.6135
4,a89,a58,22.0214,20.9022,33.0215,31.3523
4,a89,a59,29.1392,27.4855,43.6055,41.2284
4,a89,a6,32.1869,30.5607,48.2688,45.8386
4,a89,a60,19.9733,18.9545,72.6667,72.4178
4,a89,a61,22.8566,21.6977,34.2749,32.545
4,a89,a62,25.2049,23.9386,37.8034,35.9071
4,a89,a63,24.6615,23.4182,36.9867,35.1271
4,a89,a64,23.6487,22.4562,53.33,53.1474
4,a89,a65,24.528,23.2917,36.7863,34.937
4,a89,a66,36.9687,35.102,55.44,52.6498
4,a89,a67,31.1301,29.5559,46.6822,44.3305
4,a89,a68,27.3259,25.9404,40.9756,38.9076
4,a89,a69,28.1099,26.6875,42.1538,40.0292
4,a89,a7,28.2448,26.8177,47.288,47.126
4,a89,a70,22.7908,21.6367,34.1765,32.4531
4,a89,a71,27.3134,25.9402,40.9655,38.9097
4,a89,a72,25.2993,24.029,37.946,36.0434
4,a89,a73,25.3139,24.021,37.9555,36.0305
4,a89,a74,22.511,21.382,33.7642,32.0725
4,a89,a75,19.7878,18.7934,58.11,57.911
4,a89,a76,22.35,21.2276,33.5217,31.8408
4,a89,a77,21.1173,20.059,50.7618,50.588
4,a89,a78,24.0735,22.8593,36.1041,34.2884
4,a89,a79,25.8499,24.5545,38.7731,36.8315
4,a89,a8,29.3821,27.9032,72.7074,72.4584
4,a89,a80,25.2104,23.9398,56.8038,56.6093
4,a89,a81,29.1222,27.659,43.6791,41.488
4,a89,a82,30.673,29.1317,46.0051,43.6972
4,a89,a83,19.4927,18.5084,29.2305,27.7593
4,a89,a84,53.7314,50.8651,80.4936,76.2892
4,a89,a85,14.8839,14.1287,22.315,21.1883
4,a89,a86,8.21863,7.79667,12.3192,11.6922
4,a89,a87,6.41522,6.05467,72.7166,72.4676
4,a89,a88,6.52989,6.18174,72.7151,72.4661
4,a89,a89,6.39324,6.05556,59.1092,58.9069
4,a89,a9,25.4863,24.1911,38.2141,36.2824
4,a89,a90,6.38593,6.05326,70.9743,70.7313
4,a89,a91,6.34185,6.01494,9.50662,9.02148
4,a89,a92,18.577,17.6396,60.7865,60.5783
4,a89,a93,15.9612,15.1519,64.6885,64.467
4,a89,a94,11.5917,11.006,42.7196,42.5734
4,a89,a95,14.3081,13.5652,64.9954,64.7729
4,a89,a96,9.9092,9.40012,58.8312,58.6297
4,a89,a97,8.1362,7.71716,45.5021,45.3463
4,a89,a98,13.9846,13.1791,20.9172,19.765
4,a89,a99,15.1709,14.3182,22.7036,21.4743
4,a9,a1,14.8144,18.0393,22.2034,27.0539
4,a9,a10,7.60036,9.26076,11.3798,13.8717
4,a9,a100,15.5517,18.958,23.2989,28.4095
4,a9,a101,14.1581,17.2095,21.1811,25.7775
4,a9,a102,17.0603,20.7946,25.5582,31.162
4,a9,a103,17.9699,21.9126,26.9432,32.8601
4,a9,a104,17.5432,21.4009,26.294,32.0768
4,a9,a105,17.5259,21.3842,26.2705,32.0526
4,a9,a106,20.0245,24.4175,30.0199,36.6119
4,a9,a107,18.2285,22.2358,27.33,33.3398
4,a9,a108,21.2371,25.895,31.8369,38.8269
4,a9,a109,20.404,24.8859,30.5906,37.3136
4,a9,a11,5.03588,6.18998,7.54943,9.25652
4,a9,a110,22.2081,27.085,33.2986,40.6155
4,a9,a111,17.1476,20.9336,25.7209,31.393
4,a9,a112,22.0979,26.9552,33.139,40.4253
4,a9,a113,56.0833,68.3898,84.1035,102.574
4,a9,a114,88.3849,107.733,132.51,161.566
4,a9,a115,30.7049,37.4607,46.0514,56.1834
4,a9,a116,39.2747,40.7298,58.9041,61.0906
4,a9,a117,74.6384,91.0153,111.964,136.553
4,a9,a118,42.7797,43.4089,64.1598,65.1097
4,a9,a119,55.1164,57.9905,82.6692,86.9837
4,a9,a12,14.1455,17.2389,21.1972,25.842
4,a9,a120,42.1141,45.4223,63.1558,68.1351
4,a9,a121,38.4446,46.9004,57.6609,70.3444
4,a9,a122,34.1927,41.723,51.279,62.5683
4,a9,a123,31.733,38.721,47.5915,58.0684
4,a9,a124,35.2104,42.9613,52.8103,64.4331
4,a9,a125,40.0001,48.8004,59.994,73.193
4,a9,a126,48.1038,49.9627,72.1493,74.9434
4,a9,a127,65.0938,79.3942,97.6327,119.092
4,a9,a13,12.4754,15.2099,18.695,22.7979
4,a9,a14,8.47174,10.3435,12.6976,15.499
4,a9,a15,6.65817,8.13127,9.96473,12.1653
4,a9,a16,9.05013,11.0341,13.5398,16.5115
4,a9,a17,10.1027,12.3128,15.1154,18.4284
4,a9,a18,15.3244,16.5174,22.9736,24.7719
4,a9,a19,9.72219,11.8728,14.5775,17.7962
4,a9,a2,18.0478,21.3713,26.7922,32.0394
4,a9,a20,9.11995,11.1497,13.672,16.7032
4,a9,a21,11.7721,14.3703,17.6482,21.5392
4,a9,a22,18.2298,19.8542,27.3317,29.7743
4,a9,a23,16.9652,18.1481,25.4377,27.214
4,a9,a24,16.8611,17.6098,25.2798,26.4069
4,a9,a25,14.9717,18.2841,22.4565,27.4157
4,a9,a26,16.076,19.6203,24.105,29.4157
4,a9,a27,27.9352,34.0763,41.896,51.1085
4,a9,a28,24.8483,30.3132,37.2652,45.4618
4,a9,a29,28.0262,34.1863,42.0303,51.2713
4,a9,a3,22.9488,28.102,34.4579,42.1431
4,a9,a30,23.7034,28.9109,35.5381,43.3493
4,a9,a31,25.9811,31.6912,38.9576,47.5226
4,a9,a32,19.4854,23.7679,29.212,35.6343
4,a9,a33,21.4306,26.1379,32.1328,39.1945
4,a9,a34,23.4261,28.5745,35.1268,42.8494
4,a9,a35,20.2125,24.6491,30.2994,36.9552
4,a9,a36,22.3529,27.2662,33.5153,40.8844
4,a9,a37,23.2938,28.4103,34.9286,42.6048
4,a9,a38,21.1577,25.8047,31.7219,38.6931
4,a9,a39,21.852,26.6539,32.7614,39.9634
4,a9,a4,13.3738,14.4371,20.0551,21.6471
4,a9,a40,23.2047,28.3099,34.7957,42.4508
4,a9,a41,22.795,27.8093,34.1818,41.7012
4,a9,a42,25.5789,31.2112,38.3602,46.8044
4,a9,a43,27.5272,33.5784,41.2763,50.3522
4,a9,a44,25.4577,31.0606,38.1778,46.5792
4,a9,a45,31.338,38.2349,47.0039,57.3472
4,a9,a46,33.0461,40.3196,49.5658,60.4736
4,a9,a47,37.3374,45.5576,56.0043,68.3312
4,a9,a48,25.8879,31.5813,38.8239,47.3632
4,a9,a49,29.4437,35.9196,44.1597,53.8731
4,a9,a5,11.8253,12.53,17.7284,18.789
4,a9,a50,30.9018,37.7023,46.3478,56.5464
4,a9,a51,31.8583,38.8692,47.7843,58.299
4,a9,a52,33.8601,41.3143,50.7878,61.9661
4,a9,a53,36.6751,44.7553,55.0108,67.1249
4,a9,a54,37.5405,45.8018,56.3091,68.6995
4,a9,a55,32.6375,38.2794,48.3215,57.4139
4,a9,a56,41.0937,50.1381,61.638,75.2021
4,a9,a57,28.7675,35.096,43.1445,52.636
4,a9,a58,31.7868,38.7816,47.6748,58.165
4,a9,a59,38.6177,47.1106,57.9232,70.6632
4,a9,a6,10.2644,9.96342,15.3882,14.9429
4,a9,a60,26.2747,32.0497,39.4014,48.0642
4,a9,a61,29.7572,36.3036,44.6305,54.4491
4,a9,a62,31.8553,38.8674,47.7796,58.295
4,a9,a63,33.2979,40.6233,49.9425,60.9297
4,a9,a64,26.918,32.8385,40.3696,49.2494
4,a9,a65,29.516,36.008,44.2688,54.0063
